"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 22:12:38,FALSE,NA,"942155536467931136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Golden_Pikachu",13,TRUE,FALSE,NA,NA
"2","Finally got Pokemon ultra moon. Decided to get ultra moon since I played sun already.",FALSE,0,NA,2017-12-16 22:10:32,FALSE,NA,"942155006177894400",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","ryankage",0,FALSE,FALSE,NA,NA
"3","I liked a @YouTube video Mewmore / 'Mantine Surf' (Remix) from Pokmon Ultra Sun &amp; Ultra Moon",FALSE,0,NA,2017-12-16 22:06:26,FALSE,NA,"942153974744014849",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NVPlays",0,FALSE,FALSE,NA,NA
"4","I liked a @YouTube video TLC|""I'm Shook"" Pokemon Ultra Moon Let's Play: 25 [Nuzlocke]",FALSE,0,NA,2017-12-16 22:01:27,FALSE,NA,"942152721221799941",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Rainbowdash546",0,FALSE,FALSE,NA,NA
"5","I liked a @YouTube video inkay | Pokemon Ultra Sun &amp; Ultra Moon Randomizer Nuzlocke - 14 w/ TheHeatedMo",FALSE,0,NA,2017-12-16 21:59:21,FALSE,NA,"942152190369648641",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","IrateInfernape",0,FALSE,FALSE,NA,NA
"6","I liked a @YouTube video TLC|""You Smell That...Cheesy"" Pokemon Ultra Moon Let's Play: 31 [Nuzlocke]",FALSE,0,NA,2017-12-16 21:54:19,FALSE,NA,"942150924604182528",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Rainbowdash546",0,FALSE,FALSE,NA,NA
"7","I liked a @YouTube video MY HEART STOPPED - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 11!",FALSE,0,NA,2017-12-16 21:53:38,FALSE,NA,"942150752952254464",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AmberLuxray",0,FALSE,FALSE,NA,NA
"8","Super glad that I decided to focus on other games that are not Pokemon (other than Ultra moon of course). 2018 will ",FALSE,0,NA,2017-12-16 21:50:16,TRUE,NA,"942149907510591488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OKellyish",0,FALSE,FALSE,NA,NA
"9","I added a video to a @YouTube playlist Pokemon Ultra Moon : Adding a new addition to the team [Ep.3]",FALSE,0,NA,2017-12-16 21:46:36,FALSE,NA,"942148981320232961",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Pokeman_JB",0,FALSE,FALSE,NA,NA
"10","RT @UnitedGamer101: NEW 2DS XL GIVEAWAY!!!!

RT &amp; FOLLOW for a chance to win a New Pokemon 2DS XL

ENDS DEC 24th

ULTRA SUN/MOON GIVEAWAY:",FALSE,0,NA,2017-12-16 21:46:29,FALSE,NA,"942148952341626880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pineapple424",291,TRUE,FALSE,NA,NA
"11","The second half of the @Pokemon theme introduced w/ Ruby and Sapphire is perfection in Ultra Sun and Moon.",FALSE,0,NA,2017-12-16 21:37:16,FALSE,NA,"942146635488006145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PurplesnickNick",0,FALSE,FALSE,NA,NA
"12","I liked a @YouTube video Top 5 STRONGEST Ultra Beasts in Pokemon Ultra Sun and Pokemon Ultra Moon",FALSE,0,NA,2017-12-16 21:36:36,FALSE,NA,"942146464821731330",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MysticFates",0,FALSE,FALSE,NA,NA
"13","I liked a @YouTube video MY HEART STOPPED - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 11!",FALSE,0,NA,2017-12-16 21:35:49,FALSE,NA,"942146269564276737",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Rainbowdash546",0,FALSE,FALSE,NA,NA
"14","I liked a @YouTube video ""CTC STAKATAKA SQUADS"" Pokemon Ultra Sun &amp; Moon! OU Showdown Live w/PokeaimMD",FALSE,0,NA,2017-12-16 21:32:26,FALSE,NA,"942145416040239104",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ShiftyShiftry",0,FALSE,FALSE,NA,NA
"15","LEADER OF THE SEA!!! Pokmon Ultra Sun &amp; Ultra Moon Let's Play Ep 57 w/TheRapidRapidash: via @YouTube",FALSE,0,NA,2017-12-16 21:30:03,FALSE,NA,"942144816024117248",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RapidRapidash",0,FALSE,FALSE,NA,NA
"16","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 21:25:12,FALSE,NA,"942143595569729536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarchelloSan",13,TRUE,FALSE,NA,NA
"17","I liked a @YouTube video Pokemon Ultra Sun &amp; Ultra Moon VGC 2018 BattleSpot Wifi - DEJAVU - TROLLED AGAIN? w/",FALSE,0,NA,2017-12-16 21:24:35,FALSE,NA,"942143441676447744",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ScribbleNoodle",0,FALSE,FALSE,NA,NA
"18","I liked a @YouTube video 10 Reasons Pokemon Ultra Sun And Ultra Moon Are Better Than Pokemon Sun And Moon",FALSE,0,NA,2017-12-16 21:21:53,FALSE,NA,"942142762081832960",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","zacwhalen",0,FALSE,FALSE,NA,NA
"19","I liked a @YouTube video Top 5 STRONGEST Ultra Beasts in Pokemon Ultra Sun and Pokemon Ultra Moon",FALSE,0,NA,2017-12-16 21:19:20,FALSE,NA,"942142119904497664",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","MigsXIII",0,FALSE,FALSE,NA,NA
"20","I liked a @YouTube video Necrozma, Origin of Z-Crystals Cutscene - Pokmon Ultra Sun and Moon",FALSE,0,NA,2017-12-16 21:18:50,FALSE,NA,"942141993379139585",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","StevenHenrique7",0,FALSE,FALSE,NA,NA
"21","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 21:16:21,FALSE,NA,"942141372378898433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Whovian101794",13,TRUE,FALSE,NA,NA
"22","I liked a @YouTube video Necrozma, Origin of Z-Crystals Cutscene - Pokmon Ultra Sun and Moon",FALSE,0,NA,2017-12-16 21:14:27,FALSE,NA,"942140891443146761",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","gatta1000",0,FALSE,FALSE,NA,NA
"23","I liked a @YouTube video ""MOET CANT LOSE"" Pokemon Ultra Sun &amp; Moon! Partners in Crime Showdown Live",FALSE,0,NA,2017-12-16 21:13:08,FALSE,NA,"942140560583921665",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DaVonSpecz",0,FALSE,FALSE,NA,NA
"24","I liked a @YouTube video Top 5 Version Exclusive Pokemon In Ultra Sun and Moon w/DoubleDark",FALSE,0,NA,2017-12-16 21:12:54,FALSE,NA,"942140501347717120",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Jaz_Plays",0,FALSE,FALSE,NA,NA
"25","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 21:11:53,FALSE,NA,"942140245511991296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlitchDragonite",13,TRUE,FALSE,NA,NA
"26","I liked a @YouTube video MY HEART STOPPED - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 11!",FALSE,0,NA,2017-12-16 21:09:20,FALSE,NA,"942139605591187457",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Arkundra",0,FALSE,FALSE,NA,NA
"27","I liked a @YouTube video ""MOET CANT LOSE"" Pokemon Ultra Sun &amp; Moon! Partners in Crime Showdown Live",FALSE,0,NA,2017-12-16 21:05:34,FALSE,NA,"942138656797667328",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","SralHcirlu",0,FALSE,FALSE,NA,NA
"28","I liked a @YouTube video ""MOET CANT LOSE"" Pokemon Ultra Sun &amp; Moon! Partners in Crime Showdown Live",FALSE,0,NA,2017-12-16 21:05:19,FALSE,NA,"942138591697915911",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","chefsaber21",0,FALSE,FALSE,NA,NA
"29","I liked a @YouTube video Mewmore / 'Battle! Ghetsis' (Remix) from Pokmon Ultra Sun &amp; Ultra Moon",FALSE,0,NA,2017-12-16 21:03:13,FALSE,NA,"942138067107934209",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Cynchronyze_",0,FALSE,FALSE,NA,NA
"30","I liked a @YouTube video LIVE SHINY GUZZLORD &amp; SHINY XURKITREE HUNTING! Pokemon Ultra Sun &amp; Moon Shiny Hunting",FALSE,0,NA,2017-12-16 21:03:02,FALSE,NA,"942138018919567368",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","percussionajam1",0,FALSE,FALSE,NA,NA
"31","I liked a @YouTube video Pokemon Ultra Sun and Moon: Part 22 - Diglett's Tunnel! [100% Walkthrough]",FALSE,0,NA,2017-12-16 21:01:49,FALSE,NA,"942137714819903494",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ZedaMoon",0,FALSE,FALSE,NA,NA
"32","G'Day people. Sharpino here, with Ep #17 of the Pokmon Ultra Moon Shiny Locke. Today's battle is very... ",FALSE,0,NA,2017-12-16 21:00:12,FALSE,NA,"942137305753583616",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Sharpino1990",0,FALSE,FALSE,NA,NA
"33","RT @AuSLoveTwitch: GIVEAWAY - PIKACHU EDITION - New Nintendo 3DS XL &amp; Pokemon Ultra Sun and Ultra Moon

Retweet and Click The Link To Join:",FALSE,0,NA,2017-12-16 20:59:34,FALSE,NA,"942137147661762560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamnotgaylol69",1003,TRUE,FALSE,NA,NA
"34","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 20:59:34,FALSE,NA,"942137145984249856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Marvin01994",13,TRUE,FALSE,NA,NA
"35","RT @rogueslanding: I liked a @YouTube video DISCO BOI BLACEPHALON! - Pokemon Ultra Sun &amp; Ultra Moon Wifi Battle #2:",FALSE,0,NA,2017-12-16 20:58:16,FALSE,NA,"942136821407997953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RecklessBat_",1,TRUE,FALSE,NA,NA
"36","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 20:57:38,FALSE,NA,"942136661345030144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EtanSK",13,TRUE,FALSE,NA,NA
"37","Ive hatched 500 eggs and I didnt get a shiny Piplup in my Pokmon Ultra Moon game yet.  It will definitely take a ",FALSE,0,NA,2017-12-16 20:57:26,TRUE,NA,"942136610577178625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lvcgrad2005",0,FALSE,FALSE,NA,NA
"38","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 20:57:16,FALSE,NA,"942136565882654720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CKLIsOnFire",13,TRUE,FALSE,NA,NA
"39","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 20:56:48,FALSE,NA,"942136448928616450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeyBoy575",13,TRUE,FALSE,NA,NA
"40","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 20:56:40,FALSE,NA,"942136417219760129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aDrive_tK",13,TRUE,FALSE,NA,NA
"41","I liked a @YouTube video Top 10 HARDEST Pokemon To Evolve in Pokemon Ultra Sun and Ultra Moon",FALSE,0,NA,2017-12-16 20:55:40,FALSE,NA,"942136164215148545",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","krissysmilzes",0,FALSE,FALSE,NA,NA
"42","I liked a @YouTube video POKEMON ULTRA SUN AND MOON - WHAT AWAITS US NEXT?! - LET'S PLAY - WALKTHROUGH",FALSE,0,NA,2017-12-16 20:55:00,FALSE,NA,"942135997575454722",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","KarmasDebt",0,FALSE,FALSE,NA,NA
"43","I liked a @YouTube video How to Get 3 Starters in Pokemon Ultra Sun &amp; Moon | Austin John Plays",FALSE,0,NA,2017-12-16 20:53:55,FALSE,NA,"942135723104272384",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","CommanderGuido",0,FALSE,FALSE,NA,NA
"44","Pokemon Ultra Sun and Ultra Moon Wifi-Battle | Shiny Giveaway!: via @YouTube",FALSE,0,NA,2017-12-16 20:53:39,FALSE,NA,"942135656268161024",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DerpyPearly",0,FALSE,FALSE,NA,NA
"45","i should probably continue playing pokemon ultra moon??",FALSE,1,NA,2017-12-16 20:50:42,FALSE,NA,"942134916623585281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","liarkihyun",0,FALSE,FALSE,NA,NA
"46","pokemon sun and moon / ultra shiny givaway / battle: via @YouTube",FALSE,0,NA,2017-12-16 20:50:33,FALSE,NA,"942134875989127168",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","championora",0,FALSE,FALSE,NA,NA
"47","I haven't been back to Pokmon Ultra Sun in a bit because frankly it's straight boring if you played Sun and Moon p ",FALSE,2,NA,2017-12-16 20:47:57,TRUE,NA,"942134222042443777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nationalvanthem",0,FALSE,FALSE,NA,NA
"48","RT @AuSLoveTwitch: GIVEAWAY - PIKACHU EDITION - New Nintendo 3DS XL &amp; Pokemon Ultra Sun and Ultra Moon

Retweet and Click The Link To Join:",FALSE,0,NA,2017-12-16 20:47:27,FALSE,NA,"942134096297312256",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","NoCrits",1003,TRUE,FALSE,NA,NA
"49","I liked a @YouTube video Top 5 STRONGEST Ultra Beasts in Pokemon Ultra Sun and Pokemon Ultra Moon",FALSE,0,NA,2017-12-16 20:43:45,FALSE,NA,"942133165413621760",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","OhPokemonMaster",0,FALSE,FALSE,NA,NA
"50","I added a video to a @YouTube playlist INSANE SHINY REGISTEEL REACTION! POKEMON ULTRA SUN AND MOON SHINY",FALSE,0,NA,2017-12-16 20:40:32,FALSE,NA,"942132358924460032",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BlitzRevolt",0,FALSE,FALSE,NA,NA
"51","Games I've yet to beat:
Pokemon ultra moon
Fe fates conquest 
Fe Echos",FALSE,0,NA,2017-12-16 20:40:31,FALSE,NA,"942132351785734144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ColdKillerz99",0,FALSE,FALSE,NA,NA
"52","I liked a @YouTube video How to Evolve Charjabug into Vikavolt in Pokmon Ultra Sun and Moon",FALSE,0,NA,2017-12-16 20:39:33,FALSE,NA,"942132109438832641",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","OhPokemonMaster",0,FALSE,FALSE,NA,NA
"53","I liked a @YouTube video ALL TM LOCATIONS In POKEMON ULTRA SUN AND MOON! Where to Find all Technical Machines",FALSE,0,NA,2017-12-16 20:37:56,FALSE,NA,"942131704109682695",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","OhPokemonMaster",0,FALSE,FALSE,NA,NA
"54","I liked a @YouTube video How to Get Earthquake Location  Pokemon Ultra Sun and Moon TM 26 Earthquake",FALSE,0,NA,2017-12-16 20:37:42,FALSE,NA,"942131642365300736",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","OhPokemonMaster",0,FALSE,FALSE,NA,NA
"55","RT @AuSLoveTwitch: GIVEAWAY - PIKACHU EDITION - New Nintendo 3DS XL &amp; Pokemon Ultra Sun and Ultra Moon

Retweet and Click The Link To Join:",FALSE,0,NA,2017-12-16 20:35:58,FALSE,NA,"942131206795218944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChaosKingYami",1003,TRUE,FALSE,NA,NA
"56","RT @AuSLoveTwitch: GIVEAWAY - PIKACHU EDITION - New Nintendo 3DS XL &amp; Pokemon Ultra Sun and Ultra Moon

Retweet and Click The Link To Join:",FALSE,0,NA,2017-12-16 20:34:52,FALSE,NA,"942130930243854336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","itchy_tv",1003,TRUE,FALSE,NA,NA
"57","I liked a @YouTube video 10 Reasons Pokemon Ultra Sun And Ultra Moon Are Better Than Pokemon Sun And Moon",FALSE,0,NA,2017-12-16 20:34:41,FALSE,NA,"942130885159215104",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","percussionajam1",0,FALSE,FALSE,NA,NA
"58","RT @AuSLoveTwitch: GIVEAWAY - PIKACHU EDITION - New Nintendo 3DS XL &amp; Pokemon Ultra Sun and Ultra Moon

Retweet and Click The Link To Join:",FALSE,0,NA,2017-12-16 20:33:57,FALSE,NA,"942130701796888576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Briman242",1003,TRUE,FALSE,NA,NA
"59","Hau's Battle Theme - Pokemon Ultra Sun and Ultra Moon OST: via @YouTube",FALSE,0,NA,2017-12-16 20:33:57,FALSE,NA,"942130699926147072",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TheSillyjake",0,FALSE,FALSE,NA,NA
"60","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 20:33:48,FALSE,NA,"942130663142117376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BostonIsPicked",13,TRUE,FALSE,NA,NA
"61","Ik vind een @YouTube-video leuk: POKEMON ULTRA SUN AND MOON BREEDING GUIDE - How to Breed Perfect IV Pokemon",FALSE,0,NA,2017-12-16 20:33:34,FALSE,NA,"942130601695547392",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TobiasDoesETS2",0,FALSE,FALSE,NA,NA
"62","10 Reasons Pokemon Ultra Sun And Ultra Moon Are Better Than Pokemon Sun And Moon: via @YouTube",FALSE,7,NA,2017-12-16 20:30:40,FALSE,NA,"942129873157545984",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","HDvee",0,FALSE,FALSE,NA,NA
"63","HARDEST TOTEM EVER? | Pokemon Ultra Moon Egglocke w/ BlueJayOnToast Ep 09 ",FALSE,1,NA,2017-12-16 20:30:19,FALSE,NA,"942129783797936129",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BlueJayOnToast",0,FALSE,FALSE,NA,NA
"64","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 20:29:35,FALSE,NA,"942129601916166144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The8thHawk",13,TRUE,FALSE,NA,NA
"65","I liked a @YouTube video Pokemon Ultra Sun and Ultra Moon - How To Date Nurse Joy",FALSE,0,NA,2017-12-16 20:29:15,FALSE,NA,"942129518772408321",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ElecTails3",0,FALSE,FALSE,NA,NA
"66","I liked a @YouTube video Pokemon Ultra Sun &amp; Moon Moon Lets Play W Roxas the Torterra! Ep 13 THE 4TH TRIAL",FALSE,0,NA,2017-12-16 20:28:08,FALSE,NA,"942129235807952901",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RoxasDTorterra",0,FALSE,FALSE,NA,NA
"67","Join @CrimsonCBAD as he celebrates his 1 year @Twitch Partner Anniversary!  2x Shiny Hunting in Pokmon Ultra Sun ",FALSE,0,NA,2017-12-16 20:27:04,TRUE,NA,"942128967267639297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thebryan_85",0,FALSE,FALSE,NA,NA
"68","I liked a @YouTube video Necrozma, Origin of Z-Crystals Cutscene - Pokmon Ultra Sun and Moon",FALSE,0,NA,2017-12-16 20:25:54,FALSE,NA,"942128675297914882",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","InklingMario",0,FALSE,FALSE,NA,NA
"69","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 20:25:12,FALSE,NA,"942128498231185410",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Silent_TheOne",13,TRUE,FALSE,NA,NA
"70","RT @NerdOutMusic: Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): ",FALSE,0,NA,2017-12-16 20:24:43,FALSE,NA,"942128375941955584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_OrthoGod",13,TRUE,FALSE,NA,NA
"71","Pokemon Song | Be The Best | #NerdOut ft aDrive, Shofu &amp; Matt Houston (Pokemon Ultra Sun &amp; Moon): via @YouTube",FALSE,31,NA,2017-12-16 20:24:39,FALSE,NA,"942128359601041408",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NerdOutMusic",13,FALSE,FALSE,NA,NA
"72","RT @AuSLoveTwitch: GIVEAWAY - PIKACHU EDITION - New Nintendo 3DS XL &amp; Pokemon Ultra Sun and Ultra Moon

Retweet and Click The Link To Join:",FALSE,0,NA,2017-12-16 20:24:07,FALSE,NA,"942128225638952960",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","KozakuMiyamoto",1003,TRUE,FALSE,NA,NA
"73","I liked a @YouTube video Top 5 STRONGEST Ultra Beasts in Pokemon Ultra Sun and Pokemon Ultra Moon",FALSE,0,NA,2017-12-16 20:21:28,FALSE,NA,"942127556899364864",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Daneki99",0,FALSE,FALSE,NA,NA
"74","I liked a @YouTube video Top 5 STRONGEST Ultra Beasts in Pokemon Ultra Sun and Pokemon Ultra Moon",FALSE,0,NA,2017-12-16 20:21:15,FALSE,NA,"942127503547740160",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","N8WIQ_",0,FALSE,FALSE,NA,NA
"75","Top 5 STRONGEST Ultra Beasts in Pokemon Ultra Sun and Pokemon Ultra Moon: via @YouTube",FALSE,5,NA,2017-12-16 20:21:14,FALSE,NA,"942127497885429760",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Eryizo",0,FALSE,FALSE,NA,NA
"76","I liked a @YouTube video Pokemon Ultra Sun and Ultra Moon - Giovanni Battle! (Team Rainbow Rocket)",FALSE,0,NA,2017-12-16 20:21:08,FALSE,NA,"942127474388930560",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Charmalane",0,FALSE,FALSE,NA,NA
"77","I liked a @YouTube video Top 5 STRONGEST Ultra Beasts in Pokemon Ultra Sun and Pokemon Ultra Moon",FALSE,4,NA,2017-12-16 20:20:21,FALSE,NA,"942127276581322752",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Eryizo",0,FALSE,FALSE,NA,NA
"78","I liked a @YouTube video Pokemon Ultra Sun and Moon: Part 21 - Mallow's Trial! [100% Walkthrough]",FALSE,0,NA,2017-12-16 20:20:20,FALSE,NA,"942127273511145474",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ZedaMoon",0,FALSE,FALSE,NA,NA
"79","Making some food rn. Stream is most likely gonna start at 4:30 PM EST today. :U Dunno if I'm in a MHXX or Pokemon Ultra Sun moon yet though",FALSE,1,NA,2017-12-16 20:18:53,FALSE,NA,"942126906358550530",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GRankQurupeco",0,FALSE,FALSE,NA,NA
"80","I liked a @YouTube video Necrozma, Origin of Z-Crystals Cutscene - Pokmon Ultra Sun and Moon",FALSE,0,NA,2017-12-16 20:18:38,FALSE,NA,"942126845725724672",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","komasan216",0,FALSE,FALSE,NA,NA
"81","Pokemon TCG Sun and Moon Expansion Ultra Prism Revealed - IGN ",FALSE,0,NA,2017-12-16 20:18:12,FALSE,NA,"942126734538870785",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","tammeramertv",0,FALSE,FALSE,NA,NA
"82","I liked a @YouTubeGaming video POKEMON ULTRA SUN AND MOON - WHAT AWAITS US NEXT?! -",FALSE,0,NA,2017-12-16 20:17:47,FALSE,NA,"942126629895196672",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BestVillain64",0,FALSE,FALSE,NA,NA
"83","I liked a @YouTube video UNLIMITED MONEY - Pokmon ULTRA Sun &amp; Moon RANDOMIZER Nuzlocke Episode 10!",FALSE,0,NA,2017-12-16 20:15:36,FALSE,NA,"942126084186918914",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","IrateInfernape",0,FALSE,FALSE,NA,NA
